ID;Active (0/1);Name *[fr-FR];Categories (x,y,z,...);Price tax excl.;Tax rules ID;Wholesale price;Reference #;EAN13;Brand;Short description[fr-FR];Description[fr-FR];URL rewritten[fr-FR];Image URLs (x,y,z,...);Attribute (Name:Type:Position)*;Value (Value:Position)*;Combination Reference;Quantity;Supplier reference
;1;Shorts model 225293 awama;Accueil->Vêtements->Shorts;72.38;1;32.9;PDF-225293;5902719310485;awama;Shorts en lin légers et élégants, avec une coupe féminine et décontractée. La taille haute avec une ceinture décorative à nouer souligne joliment la taille, et les plis délicats sur le devant donnent à l'ensemble un caractère élégant. Les jambes plus larges assurent le confort et s'adaptent parfaitement à la silhouette. Le tissu de lin naturel rend les shorts aérés et confortables, ce qui en fait un choix parfait pour tous les jours, dans des tenues estivales et lors de voyages.;"Shorts en lin légers et élégants, avec une coupe féminine et décontractée. La taille haute avec une ceinture décorative à nouer souligne joliment la taille, et les plis délicats sur le devant donnent à l'ensemble un caractère élégant. Les jambes plus larges assurent le confort et s'adaptent parfaitement à la silhouette. Le tissu de lin naturel rend les shorts aérés et confortables, ce qui en fait un choix parfait pour tous les jours, dans des tenues estivales et lors de voyages.

Composition : Coton 25 %, Len 15 %, Viscose 60 %";shorts-awama-beige-225293;https://lingeriematterhorn.fr/pics_source/1116925.jpg,https://lingeriematterhorn.fr/pics_source/1116926.jpg,https://lingeriematterhorn.fr/pics_source/1116927.jpg,https://lingeriematterhorn.fr/pics_source/1116928.jpg;Taille;EU s | FR 38:0;M1268653;5;M1268653
;;Shorts model 225293 awama;;;;;PDF-225293;5902719310492;;;;;;Taille;EU M | FR 40:1;M1268654;5;M1268654
;;Shorts model 225293 awama;;;;;PDF-225293;5902719310508;;;;;;Taille;EU L | FR 42:2;M1268655;5;M1268655
;;Shorts model 225293 awama;;;;;PDF-225293;5902719310515;;;;;;Taille;EU XL | FR 44:3;M1268656;5;M1268656
;1;Shorts model 225325 awama;Accueil->Vêtements->Shorts;67.98;1;30.9;PDF-225325;5902719309168;awama;Des shorts légers à la coupe ample sont le choix idéal pour les journées chaudes. La taille haute avec une ceinture froncée met joliment en valeur la silhouette, et la ceinture à nouer à la taille ajoute une touche féminine à l'ensemble. Les jambes plus amples offrent confort et liberté de mouvement, et les poches pratiques augmentent le confort de port. Ce modèle conviendra parfaitement aux tenues estivales et décontractées du quotidien.;"Des shorts légers à la coupe ample sont le choix idéal pour les journées chaudes. La taille haute avec une ceinture froncée met joliment en valeur la silhouette, et la ceinture à nouer à la taille ajoute une touche féminine à l'ensemble. Les jambes plus amples offrent confort et liberté de mouvement, et les poches pratiques augmentent le confort de port. Ce modèle conviendra parfaitement aux tenues estivales et décontractées du quotidien.

Composition : Nylon 20 %, Rayon 80 %";shorts-awama-beige-225325;https://lingeriematterhorn.fr/pics_source/1117035.jpg,https://lingeriematterhorn.fr/pics_source/1117036.jpg,https://lingeriematterhorn.fr/pics_source/1117037.jpg,https://lingeriematterhorn.fr/pics_source/1117038.jpg;Taille;EU s | FR 38:0;M1268781;5;M1268781
;;Shorts model 225325 awama;;;;;PDF-225325;5902719309175;;;;;;Taille;EU M | FR 40:1;M1268782;5;M1268782
;;Shorts model 225325 awama;;;;;PDF-225325;5902719309182;;;;;;Taille;EU L | FR 42:2;M1268783;5;M1268783
;;Shorts model 225325 awama;;;;;PDF-225325;5902719309199;;;;;;Taille;EU XL | FR 44:3;M1268784;5;M1268784
;1;Shorts model 225323 awama;Accueil->Vêtements->Shorts;67.98;1;30.9;PDF-225323;5902719309243;awama;Des shorts légers à la coupe ample sont un choix idéal pour les journées chaudes. La taille haute avec une taille froncée met joliment en valeur la silhouette, et la ceinture à nouer ajoute une touche féminine à l'ensemble. Les jambes plus larges offrent confort et liberté de mouvement, tandis que les poches pratiques augmentent le confort de port. Ce modèle conviendra parfaitement aux tenues estivales de tous les jours.;"Des shorts légers à la coupe ample sont un choix idéal pour les journées chaudes. La taille haute avec une taille froncée met joliment en valeur la silhouette, et la ceinture à nouer ajoute une touche féminine à l'ensemble. Les jambes plus larges offrent confort et liberté de mouvement, tandis que les poches pratiques augmentent le confort de port. Ce modèle conviendra parfaitement aux tenues estivales de tous les jours.

Composition : Nylon 20 %, Rayon 80 %";shorts-awama-vert-225323;https://lingeriematterhorn.fr/pics_source/1117028.jpg,https://lingeriematterhorn.fr/pics_source/1117029.jpg,https://lingeriematterhorn.fr/pics_source/1117030.jpg,https://lingeriematterhorn.fr/pics_source/1117031.jpg;Taille;EU s | FR 38:0;M1268773;5;M1268773
;;Shorts model 225323 awama;;;;;PDF-225323;5902719309250;;;;;;Taille;EU M | FR 40:1;M1268774;5;M1268774
;;Shorts model 225323 awama;;;;;PDF-225323;5902719309267;;;;;;Taille;EU L | FR 42:2;M1268775;5;M1268775
;;Shorts model 225323 awama;;;;;PDF-225323;5902719309274;;;;;;Taille;EU XL | FR 44:3;M1268776;5;M1268776
;1;Shorts model 183256 Teyli;Accueil->Lingerie->Shortys et boxers;21.78;1;9.9;PDF-183256;4815172082558;Teyli;Marte est un short féminin en maille transparente combinée à une dentelle délicate avec un motif de rose frappant en noir. La dentelle décore la culotte des deux côtés. À l'arrière, sur les fesses, une garniture sans couture en maille délicate et agréable pour le corps cache l'ensemble des fesses tout en les dévoilant. La culotte courte est fortement remontée sur les cuisses à l'avant et se termine par une bande élastique. À la taille, elle est soutenue par un élastique fin et délicat placé à…;"Marte est un short féminin en maille transparente combinée à une dentelle délicate avec un motif de rose frappant en noir. La dentelle décore la culotte des deux côtés. À l'arrière, sur les fesses, une garniture sans couture en maille délicate et agréable pour le corps cache l'ensemble des fesses tout en les dévoilant. La culotte courte est fortement remontée sur les cuisses à l'avant et se termine par une bande élastique. À la taille, elle est soutenue par un élastique fin et délicat placé à la bonne hauteur. La finition sans couture convient parfaitement sous des vêtements ajustés. Grâce à sa taille plus haute, le short masque les imperfections de la silhouette, ce qui lui confère une forme féminine. Le tissu en maille élastique permet au short de s'adapter parfaitement au corps de la femme, ne provoque aucune pression et est très confortable à l'usage. La doublure en coton, située dans la zone de l'entrejambe, garantit la fraîcheur et le confort du short. Associé au soutien-gorge rembourré Marte, décoré de la même dentelle, il constitue un ensemble impressionnant pour un usage quotidien, dans lequel nous nous sentirons glamour et féminines.

Composition : Élasthanne 6 %, Polyester 94 %";shorts-teyli-noir-183256;https://lingeriematterhorn.fr/pics_source/988761.jpg,https://lingeriematterhorn.fr/pics_source/988762.jpg;Taille;EU XS | FR 36:0;M1076532;8;M1076532
;;Shorts model 183256 Teyli;;;;;PDF-183256;4815172082565;;;;;;Taille;EU s | FR 38:1;M1076533;20;M1076533
;;Shorts model 183256 Teyli;;;;;PDF-183256;4815172082572;;;;;;Taille;EU M | FR 40:2;M1076534;15;M1076534
;;Shorts model 183256 Teyli;;;;;PDF-183256;4815172082589;;;;;;Taille;EU L | FR 42:3;M1076535;11;M1076535
;;Shorts model 183256 Teyli;;;;;PDF-183256;4815172082596;;;;;;Taille;EU XL | FR 44:4;M1076536;15;M1076536
;;Shorts model 183256 Teyli;;;;;PDF-183256;4815172082602;;;;;;Taille;EU XXL | FR 46:5;M1076537;4;M1076537
;;Shorts model 183256 Teyli;;;;;PDF-183256;4815172082619;;;;;;Taille;EU XXXL | FR 48:6;M1076538;4;M1076538
;1;Shorts model 183257 Teyli;Accueil->Lingerie->Shortys et boxers;21.78;1;9.9;PDF-183257;4815172091420;Teyli;Short en maille Marte pour femme, blanc, en maille transparente combinée à de la dentelle avec un motif floral transparent. La dentelle décore de manière impressionnante la culotte sur le devant, des deux côtés. La double finition sans couture à l'arrière sur les fesses, en belle maille élastique, cache l'ensemble des fesses tout en les dévoilant. Les cuisses sont fortement renforcées à l'avant et bordées d'un élastique fin. À l'intérieur, elle est maintenue à la taille par un élastique fin et…;"Short en maille Marte pour femme, blanc, en maille transparente combinée à de la dentelle avec un motif floral transparent. La dentelle décore de manière impressionnante la culotte sur le devant, des deux côtés. La double finition sans couture à l'arrière sur les fesses, en belle maille élastique, cache l'ensemble des fesses tout en les dévoilant. Les cuisses sont fortement renforcées à l'avant et bordées d'un élastique fin. À l'intérieur, elle est maintenue à la taille par un élastique fin et délicat qui ne laisse pas de traces ni de coupures. La finition de la culotte est sans couture et s'adapte parfaitement aux vêtements ajustés. Grâce à sa taille haute sur les côtés, le short masque les imperfections du corps, y compris le ventre de la femme. Grâce à l'élasticité de la maille, le short s'adapte parfaitement à la silhouette féminine, ne fait pas mal et est très agréable à porter. Une doublure supplémentaire en coton dans la zone de l'entrejambe garantit le maintien du confort et de la commodité. En combinaison avec le soutien-gorge rembourré Marte, décoré de la même dentelle, la culotte constitue un ensemble impressionnant pour un usage quotidien, dans lequel nous nous sentirons impressionnantes et féminines.

Composition : Élasthanne 6 %, Polyester 94 %";shorts-teyli-blanc-183257;https://lingeriematterhorn.fr/pics_source/988763.jpg,https://lingeriematterhorn.fr/pics_source/988764.jpg;Taille;EU XS | FR 36:0;M1076539;4;M1076539
;;Shorts model 183257 Teyli;;;;;PDF-183257;4815172091437;;;;;;Taille;EU s | FR 38:1;M1076540;13;M1076540
;;Shorts model 183257 Teyli;;;;;PDF-183257;4815172091444;;;;;;Taille;EU M | FR 40:2;M1076541;14;M1076541
;;Shorts model 183257 Teyli;;;;;PDF-183257;4815172091451;;;;;;Taille;EU L | FR 42:3;M1076542;13;M1076542
;;Shorts model 183257 Teyli;;;;;PDF-183257;4815172091468;;;;;;Taille;EU XL | FR 44:4;M1076543;16;M1076543
;;Shorts model 183257 Teyli;;;;;PDF-183257;4815172091475;;;;;;Taille;EU XXL | FR 46:5;M1076544;6;M1076544
;;Shorts model 183257 Teyli;;;;;PDF-183257;4815172091482;;;;;;Taille;EU XXXL | FR 48:6;M1076545;11;M1076545
;1;Shorts model 183258 Teyli;Accueil->Lingerie->Shortys et boxers;21.78;1;9.9;PDF-183258;4815172083036;Teyli;Short Marte pour femme, de couleur beige, en maille transparente combinée à de la dentelle avec un grand motif floral. La dentelle est cousue sur le devant des deux côtés. À l'arrière, il y a une finition sans couture en double maille délicate qui couvre tout le fessier en le mettant en valeur. Au niveau des cuisses, elles sont plus étoffées et terminées par un élastique. La taille est doublée d'un élastique fin et délicat qui maintient la culotte à la bonne hauteur. La finition sans couture…;"Short Marte pour femme, de couleur beige, en maille transparente combinée à de la dentelle avec un grand motif floral. La dentelle est cousue sur le devant des deux côtés. À l'arrière, il y a une finition sans couture en double maille délicate qui couvre tout le fessier en le mettant en valeur. Au niveau des cuisses, elles sont plus étoffées et terminées par un élastique. La taille est doublée d'un élastique fin et délicat qui maintient la culotte à la bonne hauteur. La finition sans couture est parfaite sous une robe ou une jupe cintrée. Les côtés de la culotte sont très étoffés et, grâce à cette coupe, ils dissimulent les flancs de la silhouette, en lui donnant une forme féminine. La zone d'entrejambe à l'intérieur est doublée de coton pour garantir la fraîcheur tout au long de la journée. Associé au soutien-gorge féminin Marte, également décoré de dentelle florale, il forme un duo harmonieux et sexy qui ne manquera pas de surprendre votre partenaire.

Composition : Élasthanne 6 %, Polyester 94 %";shorts-teyli-beige-183258;https://lingeriematterhorn.fr/pics_source/988765.jpg,https://lingeriematterhorn.fr/pics_source/988766.jpg;Taille;EU XS | FR 36:0;M1076546;6;M1076546
;;Shorts model 183258 Teyli;;;;;PDF-183258;4815172083043;;;;;;Taille;EU s | FR 38:1;M1076547;11;M1076547
;;Shorts model 183258 Teyli;;;;;PDF-183258;4815172083050;;;;;;Taille;EU M | FR 40:2;M1076548;8;M1076548
;;Shorts model 183258 Teyli;;;;;PDF-183258;4815172083067;;;;;;Taille;EU L | FR 42:3;M1076549;12;M1076549
;;Shorts model 183258 Teyli;;;;;PDF-183258;4815172083074;;;;;;Taille;EU XL | FR 44:4;M1076550;7;M1076550
;;Shorts model 183258 Teyli;;;;;PDF-183258;4815172083081;;;;;;Taille;EU XXL | FR 46:5;M1076551;10;M1076551
;;Shorts model 183258 Teyli;;;;;PDF-183258;4815172083098;;;;;;Taille;EU XXXL | FR 48:6;M1076552;2;M1076552
;1;Shorts model 183253 Teyli;Accueil->Lingerie->Shortys et boxers;28.38;1;12.9;PDF-183253;4815172098795;Teyli;Short Estel pour femme en noir. Réalisé en fine maille combinée à une élégante dentelle à motif floral. Les jambes et la taille sont terminées par une fine bande élastique qui ne fait pas mal et ne laisse pas de traces sur le corps. La culotte est très confortable et, avec le soutien-gorge Estel, elle forme un ensemble magnifique et impressionnant. La culotte en maille est destinée à toutes les femmes, quel que soit leur âge. Elles s'adaptent parfaitement aux fesses de la femme et conviennent…;"Short Estel pour femme en noir. Réalisé en fine maille combinée à une élégante dentelle à motif floral. Les jambes et la taille sont terminées par une fine bande élastique qui ne fait pas mal et ne laisse pas de traces sur le corps. La culotte est très confortable et, avec le soutien-gorge Estel, elle forme un ensemble magnifique et impressionnant. La culotte en maille est destinée à toutes les femmes, quel que soit leur âge. Elles s'adaptent parfaitement aux fesses de la femme et conviennent aussi bien à un usage quotidien qu'à des occasions spéciales. Extrêmement confortables, elles existent également en blanc et en beige. Ils plairont à toutes les femmes qui aiment les shorts qui ne se voient pas sous les vêtements. Vous pouvez sans aucun doute offrir la culotte en maille à votre amie ou à votre partenaire, qui appréciera certainement un cadeau aussi spécial.

Composition : Élasthanne 6 %, Polyester 94 %";shorts-teyli-noir-183253;https://lingeriematterhorn.fr/pics_source/988803.jpg,https://lingeriematterhorn.fr/pics_source/988804.jpg;Taille;EU XS | FR 36:0;M1076511;2;M1076511
;;Shorts model 183253 Teyli;;;;;PDF-183253;4815172098801;;;;;;Taille;EU s | FR 38:1;M1076512;5;M1076512
;;Shorts model 183253 Teyli;;;;;PDF-183253;4815172098818;;;;;;Taille;EU M | FR 40:2;M1076513;5;M1076513
